row,Product Id,"国家
Country",shop,product_name,image_url,"首图
First Image Show","最爆视频链接参考
Video link","一级行业
Primary Industry","一级类目
Level 1 Category","二级类目
Level 2 Category","三级类目
Level 3 Category","商品原价
Listed Price","秒杀指导价
Flash Sale Price","折扣率
Discount Rate",price,"颜色
Colors","尺码
Sizes",link,"供应商名称
Supplier Name",Number Requested,Number Ordered
S250818023452,1.7375E+18,SA,Lovelynight lighting,?? ?????? ????? ??????? ?????? ???? ??????? ?? ???? ?????? ?? ??? ? 342led ??????? ?????? ??????? ? ??? ip65 ??????? ????? ?????,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/6b4c8790444140659531bdb17f0923fa~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my2&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"家居装修
Home Improvement","灯具和照明设备
Lights & Lighting","户外照明
Outdoor Lighting",?.?125 - ?.?545,,,66.25-288.85,"???? ?? 4 ???,1 ????,???? ?? ??????",??? ????,https://shop.tiktok.com/view/product/1737498818535786216?region=undefined&source=seller_center,中山市奥灵成照明科技有限公司,0,0
S260403035358,1.7375E+18,SA,Moda Muslima,????? ???? ?????? ???????? ???? ??????? ??????? ????? ???? ??? ???? ???? ??? A? ????? ???? ????? ?????? ????? ????? ???????,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/4b75c97ecae147b3a24825ee93bf5eab~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"穆斯林时尚
Modest Fashion","女士穆斯林服饰
Women's Islamic Clothing","穆斯林连衣裙
Dresses",?.?265,,,113.95,????,"M,L,XL,XXL",https://shop.tiktok.com/view/product/1737498820139780024?region=undefined&source=seller_center,仙桃市拍下记忆服装销售店,0,0
S260412024137,1.7375E+18,SA,JORGE CARLI,JORGE CARLI ????? ???? ????? ?????? ???? ??????? ?? ??? ???? ??? ?????? ??? ??????? ??? ????/??? ????? ????? ????? ????? ????? ???????,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/6dcb855a258746e4b5fefa09a94fdf36~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"女装和内衣
Womenswear & Underwear","女士下装
Women's Bottoms","女士牛仔裤
Jeans",?.?289,,,138.72,"???? ????? ????,???? ????? ????","S,M,L,XL,XXL",https://shop.tiktok.com/view/product/1737498820700243805?region=undefined&source=seller_center,上海润茂纺织品有限公司,0,0
S251201050302,1.7375E+18,SA,Chinsikol Retro Notes,?????? ????? ???? ??????? ????? ??? ?????? ???? ?? Chinsikol? ?????? ???? ???? ????? ???????? ???????? ????? ??????? ?????? ????????? ???????????,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/54727bc09cc2466895a170dda71cac59~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"电脑和办公设备
Computers & Office Equipment","办公文具用品
Office Stationery & Supplies","笔记本与纸制品
Notebooks & Paper",?.?119 - ?.?129,,,46.41-50.31,"????,????,?????,????,????,???? ????",??? ???? ?????,https://shop.tiktok.com/view/product/1737498821541005169?region=undefined&source=seller_center,芜湖凡思电子商务有限公司,0,0
S251213160136,1.7375E+18,SA,Leap game,??? ????? ??? ?????? ?? P5 Pro/ P5 Slim/ P5 ?? ???? ???? ???? ???? ???? ?? P5? ????? ?????? ????? ?????? ??????? ?? ????? RGB ?????? ???????? ???? ????? ??? ??????? USB ????? ???? PlayStation 5 Pro/ Slim (????? ??????),https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/ad4334971a344cd7be0c11a9e7fa97cb~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"手机和电子产品
Phones & Electronics","游戏设备
Gaming & Consoles","游戏主机配件
Console Accessories",?.?235,,,84.6,???? ? ????,???? ????,https://shop.tiktok.com/view/product/1737498821650580784?region=undefined&source=seller_center,深圳市恒佳欣科技有限公司,0,0
S260703006748,1.7375E+18,SA,Fashion forefront,???? ???? ????? ?????? ??????? ???? ???? ????? ??????? ?????? ????? ????? ?????? ???????? ????? ?????? ???????? ??????,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/f125dea50eae46f4af120428f9563a58~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"女装和内衣
Womenswear & Underwear","女士上装
Women's Tops","女士夹克与风衣
Jackets & Coats",?.?259,,,108.78,"???? ????? ???? ????,????,???? ????? ????,????? ????,????,????? ???????? ?????? ??????","XS,S,M,L,XL,XXL",https://shop.tiktok.com/view/product/1737498822585386276?region=undefined&source=seller_center,广州久俊歌服饰有限公司,0,0
S251231069580,1.7375E+18,SA,Suit Up Custom,???????? ?????? ?????? ????? ??????? ???? ?? 12 ????? ????? ?????? ?????? ???????? ?????? ????? ????????? ?? ????? ???????? ????????,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/98c2a16d62ed46988938e4d292700eb5~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my2&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"男装与男士内衣
Menswear & Underwear","男士上装
Men's Tops","男士T恤
T-shirts",?.?345,,,196.65,????,"XS,S,M,L,XL,XXL",https://shop.tiktok.com/view/product/1737498822972245455?region=undefined&source=seller_center,义乌市峙山电子商务有限公司,0,0
S251118059497,1.7375E+18,SA,ChicVibe Fashion,????? ????? ???? ???? ???? ?????? ????? ?? ?????? ??????? ???? ????? ????? ?????? ???????? ????? ???????? ?????? ???????? ????????,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/aab72e06858845e1b247590545a7440a~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"女装和内衣
Womenswear & Underwear","女士连衣裙
Women's Dresses","女士休闲连衣裙
Casual Dresses",?.?109 - ?.?115,,,39.24-41.4,"??? ????,????,???? ????,????,????","XS,S,M,L,XL",https://shop.tiktok.com/view/product/1737498823933199950?region=undefined&source=seller_center,香港不大電子商務有限公司,0,0
S260323061382,1.7375E+18,SA,MerriBox,??? ???? ??????? ?????? ???? ?????? ??????? ?? ??? ??? ???????? ???? ??? ????? ??????? ??????? ?? ??? 6 ??? 12 ???? ???????? ???? ??????? ?????,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/f58cdb9385944e0594dbfc5d487250c7~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"玩具和爱好
Toys & Hobbies","益智玩具
Educational Toys","科技玩具
Science & Technology Toys",?.?239,,,88.43,???? ?????,??????? ????,https://shop.tiktok.com/view/product/1737498825798813186?region=undefined&source=seller_center,汕头市澄海区翎宇贸易商行（个体工商户）,0,0
S260430025428,1.7375E+18,SA,Sijin yoga,??? ???? ????? ????? ?? ??????? ??? ????? ???? ?????? ?????? ??? ?????? ????? ???? ???? ???? ????? ???? ???????? ???? ????.,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/0ae94158b9e346eb9f36d447e3f1879a~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my2&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"运动与户外
Sports & Outdoor","运动服饰
Sport & Outdoor Clothing","运动套装
Sports Clothing Sets",?.?155,,,66.65,"???? ????,????,????,???? ????,???? ????,???? ????,?????? ???????,???????,?????,????? ????","S,M,L,XL",https://shop.tiktok.com/view/product/1737498825897772929?region=undefined&source=seller_center,义乌市似锦服饰有限公司,0,0
S250305007856,1.7375E+18,SA,Teamwork mall,?????? ?????? ????? ????? ???? ?????? ?????? ????? ???? ????? ??????? CCD? ?????? ????? ????????? ?? ????? ???????? ????? ????? ?????? ?????,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/1367c243966a45609491dd6c2de5c600~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"手机和电子产品
Phones & Electronics","摄影摄像
Cameras & Photography","全自动数码相机
Point & Shoot Cameras",?.?219 - ?.?259,,,83.22-98.42,"Pink,???? ????,????,??? ???? ????,???? ???",1 ????,https://shop.tiktok.com/view/product/1737498826459350685?region=undefined&source=seller_center,武汉天善装饰工程有限公司,0,0
S260415032201,1.7375E+18,SA,Evilyn chic,??? ????? ????? ?? ??? ??????? ????? ???? ??????? ?????? ???? ??????? ????? ??? ????? ?????? ???? ?? ????? ??? ?????? ???? ??? ?????? ???? ????? ???? ????????? ????? ????? ??? ?????? ?????? ??????? ??????? ????????? ?????? ??????,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/ff13a5ba88a3461c92cdea70ddffe183~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"女装和内衣
Womenswear & Underwear","女士套装与连体衣
Women's Suits & Sets","女士套装
Women's Clothing Sets",?.?149,,,49.17,"????,????,????","L,M,S,XL",https://shop.tiktok.com/view/product/1737498826545595583?region=undefined&source=seller_center,深圳市壹加亿服饰有限公司,0,0
S251226030830,1.7375E+18,SA,Made by Mitchell,[Made by Mitchell] ?????? ???? In Sync | ??? 3 ?? 1 ??????? ?????? ?? ???? ????? ??? ????? ?????? ??????,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/7479f3f1720849dea7488ba2ced33e99~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my2&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"美妆个护
Beauty & Personal Care","美妆
Makeup","美妆套装
Makeup Sets",?.?189,,,64.26,"?????,?? ?????,?? ????,?? ?????",15 ?? + 1.5 ?,https://shop.tiktok.com/view/product/1737498826800203451?region=undefined&source=seller_center,广州秘密仓库化妆品有限公司,0,0
S250731017944,1.7375E+18,SA,Laikou & Quiyum Skincare,?????? ????? ??????? ??????? ??????? ? ???? 50 ???? + ??? 100 ?? + ????? 17 ?? + ???? ????? 15 ???? + ???? 25 ???? + ???? ?????? 3.5 ???? + ??? ?? ?????? X3,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/62bf80230e6740668a21be45dd34e0d5~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my2&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"美妆个护
Beauty & Personal Care","护肤品
Skincare","面部护理套装
Skin Care Kits",?.?149 - ?.?195,,,70.03-91.65,???? ????? ?????,"???????? ?,???????? C,???????? B",https://shop.tiktok.com/view/product/1737498826857940266?region=undefined&source=seller_center,汕头市纳艾杰科技有限公司,0,0
S250606010965,1.7375E+18,SA,Value Picks,"?????, ????? ??????, ??? ?????? ????? ????? USB ?????, ??? ????? ????? ???????, ????? ????? ????, ????? ?????? ??????, ?????? ????? ??????, ??????? ???? ??????",https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/884ea26447f44299ae41524b9fbf6b1b~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my2&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"家电
Household Appliances","生活家电
Home Appliances","电风扇
Fans",?.?99 - ?.?105,,,35.64-37.8,"Blue,???? ????,????",???? ????,https://shop.tiktok.com/view/product/1737498827891443658?region=undefined&source=seller_center,瑞安市韬奇电子科技有限公司,0,0
S250925049373,1.7375E+18,SA,Minuteness,??? ????? ???? ????? ??????? ? ???? ???? ? ???? ???? ? ???????? ? ??? ? ????? ????? ? ???? ???? ? ??? ????? ??????? ?????????,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/cd99a6551cc04f5cba2e17d19b4848c3~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my2&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"美妆个护
Beauty & Personal Care","美妆
Makeup","美妆套装
Makeup Sets",?.?75 - ?.?299,,,26.25-104.65,"??? ? + ??? ?? × ? ???,28 ? + 1.5 ?? × 4 ??? A,28 ???? × 1.5 ?? × 4 ??? B,28 ? + 1.5 ?? × 4 ??? C,4.5 ????*2 + 3 ????*3 + 1.2 ????*15 + 2 ????*4,1.2 ???? × 40 + 2.5 ???? × 36,16*1.2 ???? + 3*2.5 ???? + 6*4 ???? + 4*5 ????,60×1.2 ? + 18×4.5 ? + 6×2 ?,1.5gx15,120 ? + 1.5 ?? × 6,1.5 ?? × 6 + 120 ?",???? ?????,https://shop.tiktok.com/view/product/1737498828445877589?region=undefined&source=seller_center,韶关市鸿显电子商务有限公司,1,0
S260415012149,1.7375E+18,SA,MS NAIL,144 ????/???? ?? ????? ????? ??????? ??? ????? ????? ?????? ????? ??????? ?????? ?????? ???? ???? ????? ????? ?????? ?????? ??????,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/aa7cd7431fba4b30af5c30bbc6442baf~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"美妆个护
Beauty & Personal Care","指甲护理
Nail Care","美甲套装
Nail Art Kits",?.?55,,,11.55,??????? ???????,"144 ????,144 ???? ?? ?????,144 ????? ??? ??? ??????",https://shop.tiktok.com/view/product/1737498828489918227?region=undefined&source=seller_center,义乌市每时工艺品有限公司,1,0
S251113011390,1.7375E+18,SA,ZH Nail salon,????? ???????? ?????? ?? 24 ???? ?? ????? ????? ??? ?????? ??????? ???? ???? ?????? ??? ?????? ?????? ?????? ?? ??????? ?????????? ???????? ?? ?????????? ???? ???????? ?????? ????? ?? ????,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/256c30b8ae2a4138b7713f40249a0810~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my2&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"美妆个护
Beauty & Personal Care","指甲护理
Nail Care","美甲套装
Nail Art Kits",?.?79,,,79,????? ?? ?????? ???????,???? ????,https://shop.tiktok.com/view/product/1737498828552045834?region=undefined&source=seller_center,义乌市指慧商贸商行,0,0
S260616007663,1.7375E+18,SA,Laikou & Quiyum Cosmetics,?????? ????? ???? ??????? ??????? ????????? ?? ????? ??????? ??????? - 14 ?? 1? ????? ??????? ??????? ??????? ?????? ??????? ????????? - ?????? ??? ?????? ????? ?? 14 ???? ?? ???? Gua Sha,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/8fb50a2950464c41933d153c3e1a9195~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"美妆个护
Beauty & Personal Care","护肤品
Skincare","面部护理套装
Skin Care Kits",?.?235,,,82.25,"???? ???,Dark blue",???? ????,https://shop.tiktok.com/view/product/1737498828724340048?region=undefined&source=seller_center,汕头市艾因珀科技有限公司,0,0
S260420018838,1.7375E+18,SA,Just Hair Bling,???? ?? 3 ????? ????? ?????? ????? ??????? ?? ?????? ???? ??????? ????? ?????? ?????? ???????? ?????? ?????? ???????,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/d06b2de107724140b6ce4ec38864ce7b~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my2&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"美妆个护
Beauty & Personal Care","美妆
Makeup","眉笔&眉粉&眉胶
Eyebrow Products",?.?39,,,9.36,"???? * ? ???,??? ???? * ? ???,?????-??? * ? ???,????? * ? ???,??? ???? * ? ???",???? ????,https://shop.tiktok.com/view/product/1737498828729910677?region=undefined&source=seller_center,兰溪市可力普电子商务商行（个体工商户）,0,0
S260318043866,1.7375E+18,SA,DolceAmara,??? ????? ????? ????? ???????? ????? ????? ??????? ?????? ????? ?? ????? ??????? ?????? ???? ?????? ???? ????? ????? ????? ??? ???? ???? ???? ????????? ?????? ????? ?????? ???????? ??? ?????? ????? ?????? ???? ????? ????? ??? ?? ??????,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/22821b866a534996ab9b8f94631dd720~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"女装和内衣
Womenswear & Underwear","女士套装与连体衣
Women's Suits & Sets","女士套装
Women's Clothing Sets",?.?175,,,57.75,"???? ????,????,????,???? ????,???? ?????","S,M,L,XL,XXL",https://shop.tiktok.com/view/product/1737498828733515243?region=undefined&source=seller_center,香港俏米朵服饰贸易有限公司,0,0
S251201048588,1.7375E+18,SA,Zavol chic,????? ????? ???? ????? ???? ????? ?????? ???? ????? ????????? ????? ????? ?????? ????? ???? ?????? ?? ??? ???? ?????? ?????? ??? ??????,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/84da0e21d22f4771b1ce5ccd0fe6c2d4~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"女装和内衣
Womenswear & Underwear","女士下装
Women's Bottoms","女士裤子
Pants",?.?105,,,37.8,"???,????,???? ????????","S,M,L,XL,XXL",https://shop.tiktok.com/view/product/1737498829115918328?region=undefined&source=seller_center,广州帆名服饰有限公司,0,0
S251209004074,1.7375E+18,SA,Beauty must visit,????? ??? ?????? ???? ??????????? ?????? ????? ?????? ??????? ????? ?????? ??? ??? ????? ???? ???????? ?????? ????? ?? ??????? ????? ?? ??????,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/bae529d8f0f94b63bf8f42e7b4431c19~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my2&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"美妆个护
Beauty & Personal Care","护肤品
Skincare","痘痘、粉刺护理
Acne Treatments",?.?30 - ?.?65,,,16.8-36.4,????? ???????,"1200 ????,240 ????,??? ????",https://shop.tiktok.com/view/product/1737498829584107073?region=undefined&source=seller_center,深圳管管国际商务咨询有限公司,0,0
S260128047631,1.7375E+18,SA,Chic And Simple,???????? ????? ?????? ????? ?? ?????? ?????? ????? ?????? ????? ????? ?????? ???????? ?????? ????? ???? ????? ????? ????? ??? ??? ??? H,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/695f15ec0c9543f599584d9a645eff96~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my2&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"女装和内衣
Womenswear & Underwear","女士上装
Women's Tops","女士毛衣与针织衫
Women's Knitwear",?.?69 - ?.?95,,,24.15-33.25,"???? ??????,????,????,????,????,????","S,M,L,XL",https://shop.tiktok.com/view/product/1737498829846316892?region=undefined&source=seller_center,广州市荔湾区宅宅严选服饰店,0,0
S260129027932,1.7375E+18,SA,Home Times Life,???? ??? ????? ?????? ???? ???? ????????? ??????? ?????? ????? ??? ????? ????? ?? ??????? ??? ??? ??? ??????? ????? ?????? ????????,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/3b1464d1cd324316b712253f5f463c25~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my2&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"美妆个护
Beauty & Personal Care","美妆
Makeup","身体彩妆
Body Makeup",?.?79 - ?.?189,,,27.65-66.15,Golecha,"? ??????,? ??????,2 ???????",https://shop.tiktok.com/view/product/1737498830154335431?region=undefined&source=seller_center,深圳市零号机科技有限公司,0,0
S260427013309,1.7375E+18,SA,Leefun Nails,120 ???? ?? ????? ????? ??????? ??????? ??????? ????? ??? ????? ??????? ?????,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/fe1317f73da3459ebc84a893d605f349~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my2&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"美妆个护
Beauty & Personal Care","指甲护理
Nail Care","美甲套装
Nail Art Kits",?.?49,,,27.44,????,120 ????,https://shop.tiktok.com/view/product/1737498830205847278?region=undefined&source=seller_center,义乌市丽丰工艺品有限公司,0,0
S260424027543,1.7375E+18,SA,VIP TOYS Shop,???? ??? ??????? ????? ???????? ???? ??? ???????? ???? ???? ???? ???? ?????? ???? ?????? ?????????? ???? ??????? ???????,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/f1d8c087b1094016955608e5f94ddefb~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my2&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"玩具和爱好
Toys & Hobbies","益智玩具
Educational Toys","手工艺玩具
Arts & Crafts",?.?99 - ?.?109,,,44.55-49.05,????? ???????,"????,????,????",https://shop.tiktok.com/view/product/1737498830602078170?region=undefined&source=seller_center,广州信贸电子商务有限公司,0,0
S260424029237,1.7375E+18,SA,SaltWhite,????? ????? ???? ????? ?????? ?????? ???? ?????? ??? ???? ????? ???? ??? ??? ??????? ???? ?????? ????? ???????? ??????,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/44b2bdca8b6d401d9fac73e3b0995efd~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my2&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"女装和内衣
Womenswear & Underwear","女士下装
Women's Bottoms","女士裤子
Pants",?.?115,,,42.55,"???? ??????,???? ????,????,????,????","S,M,L,XL,XXL",https://shop.tiktok.com/view/product/1737498831432550239?region=undefined&source=seller_center,香港藝時裳貿易供應鏈有限公司,0,0
S260318080914,1.7375E+18,SA,Made by Mitchell,????? - ???? ??? ????? - ????? ?????? MITCHELL,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/4c543df2968d49489a7dc9d44a46d06c~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my2&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"美妆个护
Beauty & Personal Care","美妆
Makeup","美妆套装
Makeup Sets",?.?265,,,113.95,???? ????? ?????,50 ??,https://shop.tiktok.com/view/product/1737498831497889467?region=undefined&source=seller_center,广州秘密仓库化妆品有限公司,0,0
